"user_id","doctor_id",
"121357641","[""0e50dac2-4929-4065-9349-5e1171b6082b000"",""35d7eb5d-74a8-4eb5-93e4-f128ae205937000""]",
"121363840","[""18afb35d-520a-4d28-8e3f-e08f8135b5da000""]",
"121370738","[""4f38e205-cecc-40e0-aca4-a24194d293a0000""]",
"121389899","[""e0f0fd07-56bd-4610-a085-b3e532d58246000""]",
"121445993","[""6ad04003-29c4-4537-8c5f-88eef737b68d000""]",
"121455893","[""29a14654-6058-4398-bb16-f32989acccdd000""]",
"121457374","[""859c9619-5519-4ac4-92a9-241681013b61000"",""fd033c39-5b20-40f4-b687-2fb724442ebc000""]",
"121492944","[""103342fa-f978-47f6-9152-693c2369e3f3000""]",
"121504726","[""9675a9fe-c720-11e1-913c-5cf9dd2e7135000""]",
"121585332","[""351214d4-f760-4c5e-b997-9bdc6bf5fcc4000""]",
"121598576","[""9cafb26a-0d19-4e03-a0cc-373537be7aef000""]",
"121602612","[""96591c89-c720-11e1-913c-5cf9dd2e7135000""]",
"121653235","[""95a4fd01-c720-11e1-913c-5cf9dd2e7135000""]",
"121742782","[""05E6A3A59018337AE0530F01A8C015FC000""]",
"121822471","[""b1ad78ab-5af1-4487-8048-3ef060a58dc6000""]",
"121884501","[""c0dde1f9-d563-4c6c-9190-374748c5ab1a000"",""523456f3-5183-4190-ab01-d28699035d59000"",""412018ab-be06-455e-818e-722309d8bad9000""]",
"121921628","[""93c34111-fcbf-4803-ac02-72c158f1bf42000""]",
"122002441","[""79d11577-fb31-432d-88a0-e9c8941b0c73000""]",
"122020040","[""234b63b9-2724-47d7-bb58-0ef74ca7bd13000""]",
"122021929","[""d499eefa-a56d-44c7-b4ce-992d28e1f2b0000"",""6b454eb7-68b7-4f10-964b-ab7473cda5e0000"",""f908e3df-456a-4838-b552-1855b68d2800000"",""97717420-c720-11e1-913c-5cf9dd2e7135000"",""6ca376bd-d38b-460d-b9e3-ff18c5bfc983000""]",
"122062903","[""3641884e-d352-469e-9402-df2f61186d5f000"",""6ca376bd-d38b-460d-b9e3-ff18c5bfc983000"",""15c12aaa-fed5-4cbb-aa4f-72dd3760c71c000"",""04707b90-b8f5-4725-9169-440318320f1f000"",""96d046c6-c720-11e1-913c-5cf9dd2e7135000"",""d499eefa-a56d-44c7-b4ce-992d28e1f2b0000"",""a234cf5e-5372-4760-a150-da30b119f4d2000""]",
"122064548","[""45a26540-ea9f-4050-b8ab-46cd5f034360000""]",
"122067981","[""2a468343-7e6b-4b52-91f4-36ec25741f21000""]",
"122085995","[""952f6816-c720-11e1-913c-5cf9dd2e7135000""]",
"122086875","[""f7ba66ae-784c-4c85-aeb2-fba9ef1d85fb000""]",
"122112045","[""d5f198ba-f5d6-4637-b589-5d1a4d469c0e000""]",
"122129705","[""ca15f22b-b5d2-45bb-bfc2-3ac5deaf356a000""]",
"122140656","[""dcd4e9ee-54e0-4378-9b47-eaa843dd4362000"",""093b0b76-0e7c-40e5-9147-69f555039fd3000""]",
"122222524","[""9752890c-c720-11e1-913c-5cf9dd2e7135000""]",
"122247983","[""0ea8e0f1-a562-45e2-868f-5edfa0a00cd5000""]",
"122286461","[""caf4e55e-cefb-481d-ae38-936615cbfa7a000""]",
"122334561","[""18afb35d-520a-4d28-8e3f-e08f8135b5da000""]",
"122349027","[""8e0bbe37-0471-426a-84df-e682a15ab15c000""]",
"122408846","[""8e415f00-9579-4f11-a729-80352e6aabc8000""]",
"122435339","[""819ecccf-ab36-4940-b14c-8242fd97ab2a000""]",
"122522785","[""03C75DAD36C510C7E0530F01A8C0CA32000""]",
"122559467","[""8670b252-df41-4af1-8fed-6747951ceda6000""]",
"122612868","[""7367362e-c437-4936-a5de-fd45a9283362000""]",
"122631564","[""97772d5d-c720-11e1-913c-5cf9dd2e7135000""]",
"122639013","[""9c0ae1cc-5049-4c04-ae49-3aff70cb4933000""]",
"122667553","[""548a2afc-bbea-4045-94ef-df094505e3d7000""]",
"122699855","[""78838c5e-316b-4207-8b1d-71a07b94f1d5000""]",
