"user_id","doctor_id",
"124102807","[""03C84597541F1784E0530F01A8C0DDC0000""]",
"124103455","[""dcfb979b-749e-4902-82ac-1724e1d96e53000""]",
"124104423","[""b5db443b-3ab0-46a6-8c9d-9b776e3dfa5c000""]",
"124108500","[""027c8cf6-ee28-4808-902f-237a17cea975000""]",
"124109673","[""7a272ef2-07b4-46f6-829a-2c4a2917958d000""]",
"124112255","[""bb80c3d9-66ae-4e6c-847b-1544daafdd10000""]",
"124115276","[""b0e6afcf-446d-4ca9-924b-0aaab90ca106000""]",
"124115540","[""d7d080b8-50ec-489a-aac2-378a6efaa711000""]",
"124115977","[""98f24823-04bc-4ef3-a5eb-5db75f162b04000""]",
"124117036","[""15af95f9-1409-4678-afaa-bb5a10817c62000""]",
"124119966","[""b169c639-8819-4188-b599-db8ed614fe68000""]",
"124120964","[""94faefdb-c720-11e1-913c-5cf9dd2e7135000""]",
"124121143","[""48bf94ac-5e03-483c-a5ad-9cc3bbade6cb000""]",
"124126449","[""3240fbca-c14e-422b-98ff-05dca991d398000""]",
"124127974","[""185838c8-f0ca-4fcd-915c-9a179bf9a780000""]",
"124136129","[""81117c85-9ca7-4fee-b71e-8af5453ea5a3000""]",
"124136918","[""00F283538547BA0AE050A8C00F017471000""]",
"124137041","[""1e5ef258-e705-4da9-9897-d332599a3b54000""]",
"124139939","[""ac287ac1-7b1b-4158-b8b2-c8593ce1eadf000""]",
"124141028","[""33bdae00-fa1c-4916-8158-0ca907c9380a000""]",
"124141817","[""236e603a-dca9-4b97-8cd1-70aaa5768854000""]",
"124142289","[""95858b45-c720-11e1-913c-5cf9dd2e7135000""]",
"124146542","[""9658cc7d-c720-11e1-913c-5cf9dd2e7135000""]",
"124147859","[""4dccb652-0514-4a43-bceb-bd9633434e27000""]",
"124149619","[""96768544-c720-11e1-913c-5cf9dd2e7135000""]",
"124153582","[""47676654-fa1b-4450-b632-0c1ebb5c52e6000""]",
"124155254","[""f8ef9974-e90c-44c8-af2a-20cd2a96b9a0000""]",
"124158419","[""9772a25b-c720-11e1-913c-5cf9dd2e7135000""]",
"124159067","[""aab64519-70fe-408c-96fb-03e2f1d11bff000""]",
"124159243","[""9667b533-c720-11e1-913c-5cf9dd2e7135000""]",
"124160209","[""142899442475185000""]",
"12440839","[""45222abb-d78e-423f-9610-77053fd8e6f4000""]",
"15530962","[""03e8af13-85b7-497c-bce5-aacc35166a4d000""]",
"28351576","[""5046be2a-b17f-47e8-8569-8cb4952e4dc8000""]",
"4331370","[""9c050170-5b28-436a-be72-fe96e3e2e4a4000""]",
"45926674","[""bd3d20e5-708f-4daf-9842-95a0df56703c000""]",
"49814496","[""1eeb1d69-c7ae-4070-8d13-6b9119f1a2cb000""]",
"60944938","[""82d9ffff-2c6f-42ad-b1ef-9836275d664a000""]",
"6827369","[""7e835528-ad9b-4a83-bbdb-e41eb36c91f8000""]",
"77417951","[""f890fe38-c390-4d2f-a854-81c5d077e982000""]",
"8220032","[""d470cf6f-66bc-4be2-ba3d-760377ffc236000""]",
"83592611","[""9746e8c0-c720-11e1-913c-5cf9dd2e7135000""]",
"101531782","[""dc6cc98a-7dca-4025-aaa3-8d7bf8490713000""]",
"105086929","[""9b464bd2-10e8-4dd6-8b00-8c3e39e07db4000""]",
"1107571","[""86f274fe-0bcd-4f0d-86f5-7cebe57d1fc8000""]",
"113603783","[""52457605-90b9-4fc5-ac5c-812b50f4bd6b000"",""71dd9d89-d119-45f7-a90f-5048824f4da3000""]",
"117116627","[""cf39259b-dd5a-41c3-9469-eabffd644dd3000""]",
"119656831","[""d1444d84-f411-4b49-8b1d-d1de872cbfcf000""]",
"121358608","[""82a67d2b-30e9-4027-bfd1-01522a10ca28000""]",
"121436139","[""9591df4e-c720-11e1-913c-5cf9dd2e7135000""]",
"121494274","[""d4b1c4da-b25b-4546-8454-39f42453937a000""]",
"121699574","[""f6a80429-a625-45cd-b174-bd406c5a523c000"",""4d37d25b-44d9-4a9a-b0dd-24c79fdddbce000""]",
"121843692","[""ce7a7f96-6f6a-4a86-b720-2289fd6710a1000""]",
"121967619","[""955a439c-c720-11e1-913c-5cf9dd2e7135000""]",
"122905878","[""45124478-c3c9-4317-ab9d-35abb31fa290000""]",
"123305765","[""c4c19fee-fb06-44a1-8624-4c3beaea21e2000""]",
"123760014","[""450f8150-a07b-4f02-a184-8895f34e1d08000""]",
"124065026","[""9132d1c5-afaf-42f7-af27-90bbee5afeef000""]",
"124099081","[""27b831ad-512e-4cb0-96e6-1275a5185ece000""]",
"124101139","[""d5504a0b-7608-4ea0-afaf-51de8934ed3a000""]",
"124101227","[""e6b21146-b2dd-4674-9629-0f3084bf02b3000""]",
"124102051","[""83a676ec-78ac-4c07-93a0-21100ee5c9b0000""]",
"124105685","[""dc617cef-f8a7-46c1-9d4c-6d6653434f6a000""]",
"124105773","[""33cf299d-8c76-45d5-aae7-e91b6011049c000""]",
"124105917","[""bd225b35-daf3-4e59-9e78-ee213cded0be000""]",
"124106477","[""7c422987-3667-417a-8622-0d7cea7ee4ea000""]",
"124108149","[""4df93530-6bd5-4b70-b978-00dd7a54f2c4000""]",
"124108181","[""87abe2a1-07a7-4f34-924f-c59a2577813b000""]",
"124108237","[""138872506946052000""]",
"124108413","[""a8d02214-388a-42cc-a773-082268978f28000""]",
"124109117","[""967d34ba-c720-11e1-913c-5cf9dd2e7135000""]",
"124109850","[""9658cc7d-c720-11e1-913c-5cf9dd2e7135000""]",
"124112869","[""142899444054575000""]",
"124112957","[""9db892df-dcc4-4393-8264-bf3ec5ee632e000""]",
"124113136","[""9681c42b-c720-11e1-913c-5cf9dd2e7135000""]",
"124114485","[""955cf138-c720-11e1-913c-5cf9dd2e7135000""]",
"124117037","[""0205af20-8a6e-42af-93d1-4acb31ef4597000""]",
"124119967","[""3c4c92d3-7743-4f0d-96cc-f204018bbd7a000""]",
"124123986","[""4daccd81-ca09-4fdb-ba3f-06aa19045e13000""]",
"124128066","[""f4c843e6-f41a-42b1-b4a4-9d581ac8d163000""]",
"124131525","[""9589ad06-c720-11e1-913c-5cf9dd2e7135000""]",
"124133754","[""4dccb652-0514-4a43-bceb-bd9633434e27000""]",
"124134021","[""2a4aa3ec-7056-4875-811a-7adf343850ba000""]",
"124135426","[""e43c62bd-ab2c-4689-a182-fe51413f46a6000""]",
