"user_id","doctor_id",
"123504917","[""78638dd3-c0a6-4948-8f76-3644bd21e054000"",""141647118034294000"",""7f9898c0-bacf-48f1-83de-36206a0b15c8000"",""dcd48e5e-12ca-4656-9051-7cdf87170bea000"",""952fac8e-c720-11e1-913c-5cf9dd2e7135000"",""9cafb26a-0d19-4e03-a0cc-373537be7aef000"",""df0f727f-e14f-46a5-b4d6-1d8e08e334e4000"",""fc7a1580-0eb3-42b2-94be-b2875f9a090f000"",""fdf01772-4ef5-4c2e-974b-27d91242c6d6000"",""106ec259-8afe-4b14-a60a-3bc451f448d2000""]",
"123536499","[""2c0e4255-c6c2-4994-b6e9-82dde4791857000"",""8d435b70-ba01-491b-a059-67715bde825a000"",""323ee91b-812b-4e2a-bea6-f05fd4f123bc000""]",
"123538244","[""951d1493-c720-11e1-913c-5cf9dd2e7135000"",""320eb4d2-de15-463b-82e1-380bea3ccbe0000""]",
"123591772","[""2885e6ba-efe6-46bc-a331-7100660a795f000"",""a98ecb97-6cea-487a-b6cb-732de1f5d2b7000"",""56561143-7a56-4ee9-acef-2fc2fe363c03000""]",
"12361433","[""7bf31187-2d63-433d-98f4-c47a968d7a78000"",""819ecccf-ab36-4940-b14c-8242fd97ab2a000""]",
"123713807","[""033ec95a-859d-4798-a463-061dc4b6d36f000"",""33287987-e913-4a74-9253-74a21c1ab0fa000"",""e874df45-27f4-4292-8dab-b6af899fa8e2000"",""125810889472392000""]",
"123731933","[""eb47a401-7481-4bb9-be9b-a0b6fbae255b000"",""969ae237-c720-11e1-913c-5cf9dd2e7135000"",""f94dd328-6dba-4953-b51d-dd812c0d8806000"",""dc1119e2-dac6-40e3-9461-a7682f079d57000"",""138233824549129000"",""05fabe2c-7505-4d64-a790-356f822f3136000""]",
"123737941","[""549635cb-897f-4e26-935f-3ee5eb299720000"",""075ab726-0ee8-4d65-a01a-f3446dbc1a41000"",""96465525-c720-11e1-913c-5cf9dd2e7135000"",""bf25da86-d0f6-4bc1-80eb-d3ff4b090e9f000"",""18afb35d-520a-4d28-8e3f-e08f8135b5da000""]",
"123752921","[""5e6c0c32-fa1a-4d3c-809a-e08747ba4663000""]",
"123759681","[""952fac8e-c720-11e1-913c-5cf9dd2e7135000"",""126708937434672000""]",
"123781442","[""4c94ec67-2322-4db2-a8f3-949c42a8b283000""]",
"123786569","[""95f5108a-c720-11e1-913c-5cf9dd2e7135000"",""be556821-68ac-4f27-8587-ca590640e819000""]",
"123829665","[""b68f8c5e-14f8-46fe-9554-b0edfc932b31000""]",
"123834650","[""380f7e2e-27c2-438a-96c3-e431db3043a5000""]",
"123853118","[""a8c4d22e-18a2-439c-bb8e-05587d5ea9eb000"",""56926e09-7461-4db5-a7df-679e108bd3de000"",""145386029114733000""]",
"123865264","[""014626e0-c5ab-45e2-8114-85ae85250d3c000"",""075ab726-0ee8-4d65-a01a-f3446dbc1a41000"",""0836ba1a-c335-4b5a-bd47-ebaf8bf3a485000"",""bb9dd4a5-5598-4ec0-95bd-ba6554e76a88000"",""c7acb493-7b79-468a-961d-75ea6a20b255000"",""952fac8e-c720-11e1-913c-5cf9dd2e7135000"",""ee12f8c5-a891-4e8a-a5c5-69e716dc16c0000"",""0b5c29dd-1029-4284-8b04-8181c482ad35000""]",
"123889821","[""fc7a1580-0eb3-42b2-94be-b2875f9a090f000"",""95336261-c720-11e1-913c-5cf9dd2e7135000"",""21a0e696-372d-4886-b3bc-ce9f166c6130000"",""78638dd3-c0a6-4948-8f76-3644bd21e054000"",""96add7e2-c720-11e1-913c-5cf9dd2e7135000"",""3af1f59c-fab7-4d4a-8785-52c6bf5b2574000"",""95fb97d4-c720-11e1-913c-5cf9dd2e7135000""]",
"123919593","[""7c0b5f08-0a0b-4324-9b52-2e1c1cb913ad000"",""922faa0f-d7d5-4fd0-b0eb-81c1eef4a5bf000"",""f3df5835-33ef-4711-9318-71c158488b89000"",""e52ab211-8d03-4b7d-8ba8-884ce7837e6b000""]",
"123942100","[""fa11f7b1-89b8-4e4b-954c-a48da27dbf05000""]",
"123965768","[""29c9e1d4-ad5f-4bbb-9ff2-f9e556ff6f99000"",""ecf40600-57d8-45e3-8302-67810ea83fc5000"",""484c9f1d-4583-4c46-b178-ecaa5d3731b0000"",""45160fe3-c15a-440e-9250-5413441d5184000""]",
"123966951","[""ef0c7603-504e-4290-8db8-55249ed2cd45000""]",
"123987584","[""126708937434672000"",""549635cb-897f-4e26-935f-3ee5eb299720000""]",
"123996156","[""92684ce6-4bb0-4e77-8b52-0749dea76353000"",""97ac3d5b-c720-11e1-913c-5cf9dd2e7135000""]",
"124002058","[""6c11c79b-cc5a-4810-9d9d-1d27415851c7000""]",
"124030822","[""137237108796296000"",""142615311832022000"",""142615311831016000""]",
"124033266","[""223e31ce-4e54-4ee1-a7bf-b07ab2c29d33000""]",
"124065644","[""4a9a036c-22e8-450b-abcf-d1189cffc613000"",""402f11d8-44d0-4cf6-be06-101f8e77f9c6000"",""c525f5c5-e247-412f-b161-3baa9f13a343000"",""2b9ea6b8-3c33-460c-8908-0fce135d56f1000"",""e9d2ffca-1bf5-4a40-ba8c-785c2f930ac0000"",""474d60ab-b241-4fa4-ba22-c626ffd3024d000""]",
"124069091","[""086931d8-ed89-4d31-939f-e9964f38897a000"",""b3646c48-bc9b-4330-8647-7a91d3a6f797000"",""44f55e27-a468-418d-ac23-310658c17883000"",""e9033d0b-ee75-45fc-8c73-6cc21b40155e000""]",
"124074072","[""228e9076-6b84-416b-9238-fec73bc3bd26000""]",
"124074243","[""132098224639803000"",""5cb1c45f-79fb-41f9-bb3e-1378991281ee000""]",
"124076066","[""853a9d20-542b-4ded-844e-d806e1fd7f92000"",""5efdd0fc-ff24-45b5-b220-fbd5e09d26a6000"",""b464c109-f535-4c46-8557-ac861e715a24000"",""d9b3bea5-1669-433f-ab22-2575776e94c9000"",""84939c4b-405d-4afb-9de4-09b50c342179000""]",
"124082168","[""2a1d90d4-e3eb-4a63-ba11-a5e76af57b55000""]",
"124084111","[""f93b7382-dd53-42af-8f60-d4d20821d2a2000"",""eef1b95b-6111-452b-b15c-e184da540aaf000"",""2057830d-933f-4833-b499-1b5c86bb8aa8000""]",
"124091479","[""e95c58b4-9141-48bd-88bf-ec56190ed30e000""]",
"124092892","[""07fcb0d8-467f-474d-9be7-6b74ddde756e000"",""5b330fe9-f6e8-4bc6-9a2e-c237ef2ef0aa000"",""975676d7-c720-11e1-913c-5cf9dd2e7135000""]",
"124093035","[""1d756e88-7626-486f-b180-cac8bfc1259a000"",""bb9dd4a5-5598-4ec0-95bd-ba6554e76a88000""]",
"124095560","[""95a4fd01-c720-11e1-913c-5cf9dd2e7135000"",""986ee829-c720-11e1-913c-5cf9dd2e7135000"",""96419afc-c720-11e1-913c-5cf9dd2e7135000"",""65cf8140-0071-44f3-8153-c33195c25e01000"",""32f33471-a96b-4394-828c-6fe14aae4aaf000"",""f24c7c5b-7e32-4dfd-9b52-ced47b7c7b26000""]",
"124100153","[""4794DA43CF2C41999BFEDB26EA8AF27E000""]",
"124100766","[""b3646c48-bc9b-4330-8647-7a91d3a6f797000""]",
"124102039","[""113c5004-1287-4807-89b3-89bdffc72bbb000""]",
"124102241","[""bef685cf-4567-4e4b-b13d-05a81b76b932000""]",
"124104537","[""7189bc62-50f2-45cb-ae64-343c6180472c000"",""fdcfece5-b89a-488e-b743-087d783bd816000"",""103499de-c3b0-4e63-b4fc-1caa3c046c3a000"",""6a660e4e-9135-4530-8bc5-f644dd4af5de000"",""125749554054641000"",""c130f116-e597-4a1e-9c8d-148e7c737a53000"",""c232d7e6-218c-4a98-b34f-5778155d8949000"",""1cfc04d3-56b6-4478-9313-e0094fcc458a000""]",
"124105379","[""3b7c74b1-ea47-4f4b-8c54-be213bdb00d5000""]",
"124108641","[""ecf24fab-fef8-4a55-a910-885c93f5ff6b000""]",
